"","X","SVN","STATION_KEY","SY","SITE_NAME","PREDATOR_Nov05_model","PREDATOR_Nov05_score","PREDATOR_Nov05_Condition","Year_Sampled","Ref_Samples","NewSample","FSS_May05","FSS_May05_trans","AREAWTMAP","MAFLOWU_trans","SLOPE_trans","PRECIPSITE_MM_trans","STRMPOWER_trans","LONG_NHD_trans","LAT_NHD","ELEV_FT_trans","PCT_FSP3_trans","ERODRES_CAT","coords.x1","coords.x2","Use.303d","sample_status","biocriteria_status","biocriteria_status.OLD","FSS","Q75TH","fss_pred_trans","fss_pred","fss_pred_resids_trans","fss_pred_resids","Group","Q90TH","fss_resid_cond","sediment_resid_status","NEW_STATION","NEW_SAMPLE","NEW"
"33",112,"03088CSR","29907","29907 2003","Bear Cr (Big Elk Creek)","MWCF",0.82,"Most disturbed",2003,0,"",23,1.38021124171161,2039.763,1.36823703582245,0.173176210837401,3.29314148345093,0.222767472268902,123.8006946,44.61879588,19.7484176581315,1.47062890563334,"E",-2170263.5852,2723006.67009999,"Yes","Attaining","Attaining","Attaining",23,14,1.0152349953652,9.35702430383774,0.364976246346404,13.6429756961623,"Group 4",20,"Poor","Attaining","OLD","OLD","OLD"
"28",102,"03037CSR","29906","29906 2003","Sweet Cr (Siuslaw)","MWCF",0.7,"Most disturbed",2003,0,"",27,1.44715803134222,2218.5848,1.95704204926722,0.0148323969741913,3.3142886609475,0.00847584654005308,123.8987084,43.99457863,4.47213595499958,1.32332926362445,"E",-2197860,2658659.99999999,"Yes","Impaired","Impaired","Impaired",27,14,1.0152349953652,9.35702430383774,0.431923035977017,17.6429756961623,"Group 4",20,"Poor","Impaired - Sediment Stressor","OLD","OLD","OLD"
"31",105,"03045CSR","29900","29900 2003","Cummins Cr","MWCF",0.93,"Least disturbed",2003,1,"",6,0.845098040014257,2348.83763,1.58605175728531,0.134499070628759,3.30685374869301,0.2251343548213,124.0981044,44.26676349,9.05538513813742,0.500179608697487,"R",-2204243.8448,2692326.48939999,"Yes","Attaining","Impaired","Attaining",6,14,1.0152349953652,9.35702430383774,-0.170136955350945,-3.35702430383774,"Group 4",20,"Fair","Impaired - Unknown Stressor","OLD","OLD","OLD"
"97",328,"07024OPR","29900","29900 2007","Cummins Cr","MWCF",0.77,"Most disturbed",2007,1,"Yes",6,0.845098040014257,2348.83763,1.58605175728531,0.134499070628759,3.30685374869301,0.2251343548213,124.0981044,44.26676349,9.05538513813742,0.500179608697487,"R",-2204243.8448,2692326.48939999,"Yes","Impaired","Impaired","Attaining",6,14,1.0152349953652,9.35702430383774,-0.170136955350945,-3.35702430383774,"Group 4",20,"Fair","Impaired - Unknown Stressor","OLD","NEW","NEW"
"34",120,"03109CSR","29898","29898 2003","Boulder Cr (Upper Siletz)","MWCF",0.86,"Moderately disturbed",2003,0,"",2,0.477121254719662,3778.19689,1.89247516739645,0.122351951353462,3.54900326202579,0.333187960370448,123.6954764,44.92172336,31.2089730686545,0.725253222200054,"R",-2152671.7151,2752861.60909999,"Yes","Attaining","Impaired","Potential Concern",2,3,0.44053025593237,1.75759355853577,0.0365909987872928,0.242406441464229,"Group 1",4,"Good","Impaired - Unknown Stressor","OLD","OLD","OLD"
"287",768,"SLTZ0812IRM0004","29898","29898 2012","Boulder Cr (Upper Siletz)","MWCF",0.77,"Most disturbed",2012,NA,NA,2,0.477121254719662,3778.19689,1.89247516739645,0.122351951353462,3.54900326202579,0.333187960370448,123.6954764,44.92172336,31.2089730686545,0.725253222200054,"R",-2152671.7151,2752861.60909999,"Yes","Impaired","Impaired","Potential Concern",2,3,0.44053025593237,1.75759355853577,0.0365909987872928,0.242406441464229,"Group 1",4,"Good","Impaired - Unknown Stressor","OLD","NEW","NEW"
"27",101,"03036CSR","29895","29895 2003","Wild Cat Cr","MWCF",1.13,"Least disturbed",2003,0,"",26,1.43136376415899,1533.1287,0.513702247313398,0.071133676975115,3.19200959265367,0.00494614397011092,123.4860372,44.00463722,23.895606290697,1.36943840600457,"E",-2165914.1278,2650257.53589999,"Yes","Attaining","Attaining","Attaining",26,14,1.0152349953652,9.35702430383774,0.416128768793786,16.6429756961623,"Group 4",20,"Poor","Attaining","OLD","OLD","OLD"
"30",104,"03040CSR","29891","29891 2003","Fawn Creek","MWCF",1.13,"Least disturbed",2003,0,"",11,1.07918124604762,2380.594,0.310461768486202,0.200224873579683,3.30081279411812,0.0178053427946246,123.7024885,44.21134994,23.259406699226,1.47062890563334,"E",-2175863.1689,2677284.29219999,"Yes","Attaining","Attaining","Attaining",11,14,1.0152349953652,9.35702430383774,0.0639462506824231,1.64297569616226,"Group 4",20,"Good","Attaining","OLD","OLD","OLD"
"93",321,"07018DFW","28046","28046 2007","North Fork Green River","MWCF",1,"Least disturbed",2007,0,"",25,1.41497334797082,2240.36,1.2800303767106,0.156332977966902,3.32221929473392,0.158750521867278,123.8553855,44.2336502,21.4242852856285,1.42889927219073,"E",-2186809.1698,2683174.11109999,"Yes","Attaining","Attaining","Attaining",25,14,1.0152349953652,9.35702430383774,0.399738352605616,15.6429756961623,"Group 4",20,"Poor","Attaining","OLD","OLD","OLD"
"153",452,"08014DFW","28046","28046 2008","North Fork Green River","MWCF",1.17,"Least disturbed",2008,0,"Yes",7,0.903089986991944,2240.36,1.2800303767106,0.156332977966902,3.32221929473392,0.158750521867278,123.8553855,44.2336502,21.4242852856285,1.42889927219073,"E",-2186809.1698,2683174.11109999,"Yes","Attaining","Attaining","Attaining",7,14,1.0152349953652,9.35702430383774,-0.112145008373258,-2.35702430383774,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW"
"196",592,"09063DFW","28046","28046 2009","North Fork Green River","MWCF",1.04,"Least disturbed",2009,0,"Yes",9,1,2240.36,1.2800303767106,0.156332977966902,3.32221929473392,0.158750521867278,123.8553855,44.2336502,21.4242852856285,1.42889927219073,"E",-2186809.1698,2683174.11109999,"Yes","Attaining","Attaining","Attaining",9,14,1.0152349953652,9.35702430383774,-0.0152349953652018,-0.357024303837742,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW"
"18",71,"02081EMAP","26964","26964 2002","Siuslaw R","MWCF",0.7,"Most disturbed",2002,0,"",29,1.47712125471966,1272.88863,2.64361538798864,0.0579655069847578,3.14395111642396,0.393679420913273,123.5022359,43.87548769,22.3383079036887,1.47062890563334,"E",-2171220.2493,2636849.75069999,"Yes","Impaired","Impaired","Impaired",29,8,0.77466588484141,4.95204059846906,0.702455369878252,24.0479594015309,"Group 2",11,"Poor","Impaired - Sediment Stressor","OLD","OLD","OLD"
"20",78,"02111CSR","26826","26826 2002","Ericson Creek","MWCF",0.92,"Least disturbed",2002,0,"",4,0.698970004336019,2521.37,1.17715831154406,0.183820564681975,3.43296929087441,0.16858788367694,123.9440961,44.96543266,19.3390796058137,0.835481873978228,"R",-2169951.196,2763215.26949999,"Yes","Attaining","Attaining","Attaining",4,14,1.0152349953652,9.35702430383774,-0.316264991029183,-5.35702430383774,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"17",58,"02006CSR","26822","26822 2002","Indian Cr","MWCF",0.77,"Most disturbed",2002,0,"",11,1.07918124604762,2243.75455,2.02920852277011,0.0622896460095897,3.31048089146268,0.14956163897162,123.8046501,44.09708946,15.1657508881031,1.5707963267949,"E",-2187305.1874,2667418.23079998,"Yes","Impaired","Impaired","Impaired",11,14,1.0152349953652,9.35702430383774,0.0639462506824231,1.64297569616226,"Group 4",20,"Good","Impaired - Unknown Stressor","OLD","NEW","NEW"
"22",84,"02138CSR","26822","26822 2002","Indian Cr","MWCF",0.78,"Most disturbed",2002,0,"",20,1.32221929473392,2243.75455,2.02920852277011,0.0622896460095897,3.31048089146268,0.14956163897162,123.8046501,44.09708946,15.1657508881031,1.5707963267949,"E",-2187305.1874,2667418.23079998,"Yes","Impaired","Impaired","Impaired",20,14,1.0152349953652,9.35702430383774,0.306984299368718,10.6429756961623,"Group 4",20,"Poor","Impaired - Sediment Stressor","OLD","OLD","OLD"
"16",57,"02005CSR","26819","26819 2002","Five R (Lobster Cr)","MWCF",1.09,"Least disturbed",2002,0,"",10,1.04139268515823,2229.71025,1.91457008413434,0.0389871773792359,3.30081279411812,0.0505101499420428,123.8216858,44.2827552,14.9331845230681,1.42889927219073,"E",-2182660.0781,2687639.43449999,"Yes","Attaining","Attaining","Potential Concern",10,14,1.0152349953652,9.35702430383774,0.0261576897930234,0.642975696162258,"Group 4",20,"Good","Attaining","OLD","NEW","NEW"
"68",197,"06035DFW","26819","26819 2006","Five R (Lobster Cr)","MWCF",0.89,"Moderately disturbed",2006,0,"",15,1.20411998265592,2229.71025,1.91457008413434,0.0389871773792359,3.30081279411812,0.0505101499420428,123.8216858,44.2827552,14.9331845230681,1.42889927219073,"E",-2182660.0781,2687639.43449999,"Yes","Attaining","Attaining","Potential Concern",15,14,1.0152349953652,9.35702430383774,0.188884987290723,5.64297569616226,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"14",54,"02001CSR","26818","26818 2002","Siletz River South Fork","MWCF",0.83,"Most disturbed",2002,0,"",21,1.34242268082221,2909.31716,1.4978452648571,0.0770713954719908,3.48925516836926,0.0722387345206047,123.633116,44.82276894,33.4514573673555,0.725253222200054,"E",-2151048.7022,2740932.87839999,"Yes","Impaired","Impaired","Impaired",21,7,0.717561516606581,4.21869020300477,0.624861164215625,16.7813097969952,"Group 3",9,"Poor","Impaired - Sediment Stressor","OLD","NEW","NEW"
"23",85,"02140CSR","26816","26816 2002","Siuslaw R","MWCF",0.85,"Most disturbed",2002,0,"",20,1.32221929473392,1283.66603,2.74302053169503,0.0430116263352131,3.17609125905568,0.305758834560604,123.5991888,43.90452238,19.8494332412792,1.47062890563334,"E",-2177777.6613,2642137.31829999,"Yes","Impaired","Impaired","Impaired",20,8,0.77466588484141,4.95204059846906,0.547553409892509,15.0479594015309,"Group 2",11,"Poor","Impaired - Sediment Stressor","OLD","OLD","OLD"
"11",39,"01023CSR","25297","25297 2001","Siuslaw River at RM 76.2","MWCF",0.75,"Most disturbed",2001,0,"",20,1.32221929473392,1275.1961,2.69035222070717,0.0346410161513775,3.14519640611418,0.200580057385576,123.5063146,43.88239156,22.248595461287,1.47062890563334,"E",-2171358.4585,2637653.06959999,"Yes",NA,"Impaired","Impaired",20,14,1.0152349953652,9.35702430383774,0.306984299368718,10.6429756961623,"Group 4",20,"Poor","Impaired - Sediment Stressor","OLD","NEW","NEW"
"90",315,"07014DFW","25297","25297 2007","Siuslaw River at RM 76.2","MWCF",0.79,"Most disturbed",2007,0,"",23,1.38021124171161,1275.1961,2.69035222070717,0.0346410161513775,3.14519640611418,0.200580057385576,123.5063146,43.88239156,22.248595461287,1.47062890563334,"E",-2171358.4585,2637653.06959999,"Yes","Impaired","Impaired","Impaired",23,14,1.0152349953652,9.35702430383774,0.364976246346404,13.6429756961623,"Group 4",20,"Poor","Impaired - Sediment Stressor","OLD","OLD","OLD"
"7",23,"00047CSR","23927","23927 2000","Cerine Creek at RM 0.4 (Mill, Siletz, Yaquina)","MWCF",1.05,"Least disturbed",2000,0,"",17,1.25527250510331,2299.35024,0.883626803755359,0.0947100839404126,3.28352736486169,0.0251604046992181,123.7797698,44.75608557,15.9059737205869,0.775397496610753,"E",-2164271.2771,2737168.67599999,"Yes",NA,"Attaining","Attaining",17,14,1.0152349953652,9.35702430383774,0.240037509738104,7.64297569616226,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"6",21,"00045CSR","23828","23828 2000","SF Sampson Creek at RM 2.6 (Sampson, Drift, Siletz)","MWCF",0.91,"Moderately disturbed",2000,0,"",5,0.778151250383644,3582.03734,1.07115192647905,0.105782796332863,3.47246389660699,0.0494623275698706,123.8134251,44.89087285,29.0344622819159,0.835481873978228,"R",-2162488.9564,2752302.51009999,"Yes",NA,"Potential Concern","Potential Concern",5,14,1.0152349953652,9.35702430383774,-0.237083744981558,-4.35702430383774,"Group 4",20,"Fair","Potential Concern","OLD","OLD","OLD"
"5",18,"00037CSR","23827","23827 2000","Siuslaw River at RM 60.1","MWCF",1.08,"Least disturbed",2000,0,"",24,1.39794000867204,1286.7255,2.76663478626466,0.0161245154965971,3.18269990333604,0.0613233835859233,123.6073021,43.93003131,19.4164878389476,1.47062890563334,"E",-2177570.9405,2645051.75569999,"Yes",NA,"Attaining","Attaining",24,14,1.0152349953652,9.35702430383774,0.382705013306836,14.6429756961623,"Group 4",20,"Poor","Attaining","OLD","OLD","OLD"
"3",16,"00035CSR","23826","23826 2000","Deadwood Creek at RM 5.2 (Lake, Siuslaw)","MWCF",0.83,"Most disturbed",2000,0,"",10,1.04139268515823,2190.25567,2.02981501681474,0.0441588043316392,3.30189771719521,0.0816739087390571,123.7586457,44.12650773,21.6564078277077,1.47062890563334,"E",-2182871.5035,2669513.78349999,"Yes",NA,"Impaired","Impaired",10,14,1.0152349953652,9.35702430383774,0.0261576897930234,0.642975696162258,"Group 4",20,"Good","Impaired - Unknown Stressor","OLD","OLD","OLD"
"10",28,"00065CSR","23825","23825 2000","Salmon River at RM 15.2 (Salmon)","MWCF",0.98,"Least disturbed",2000,0,"",6,0.845098040014257,3559.17616,1.74179712205957,0.0965401470891774,3.40602894496361,0.177529535868225,123.7863371,45.04685672,21.4242852856285,0.825440953414278,"E",-2155439.7952,2768308.52719999,"Yes",NA,"Attaining","Attaining",6,14,1.0152349953652,9.35702430383774,-0.170136955350945,-3.35702430383774,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"1",11,"00026CSR","23823","23823 2000","Condon Cr","MWCF",1.03,"Least disturbed",2000,0,"",7,0.903089986991944,2227.242,0.339381869112333,0.209499403340439,3.3142886609475,0.0220133821537293,123.9853486,44.08528001,13.1909059582729,1.42889927219073,"E",-2201510.4038,2670349.21819999,"Yes",NA,"Attaining","Attaining",7,14,1.0152349953652,9.35702430383774,-0.112145008373258,-2.35702430383774,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW"
"50",179,"06016DFW","23823","23823 2006","Condon Cr","MWCF",0.98,"Least disturbed",2006,0,"",10,1.04139268515823,2227.242,0.339381869112333,0.209499403340439,3.3142886609475,0.0220133821537293,123.9853486,44.08528001,13.1909059582729,1.42889927219073,"E",-2201510.4038,2670349.21819999,"Yes","Attaining","Attaining","Attaining",10,14,1.0152349953652,9.35702430383774,0.0261576897930234,0.642975696162258,"Group 4",20,"Good","Attaining","OLD","OLD","OLD"
"188",567,"09031DFW","23823","23823 2009","Condon Cr","MWCF",1.1,"Least disturbed",2009,0,"Yes",9,1,2227.242,0.339381869112333,0.209499403340439,3.3142886609475,0.0220133821537293,123.9853486,44.08528001,13.1909059582729,1.42889927219073,"E",-2201510.4038,2670349.21819999,"Yes","Attaining","Attaining","Attaining",9,14,1.0152349953652,9.35702430383774,-0.0152349953652018,-0.357024303837742,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW"
"9",25,"00053CSR","23822","23822 2000","SF Alsea River at RM 6.0","MWCF",1,"Least disturbed",2000,0,"",6,0.845098040014257,2003.06853,2.07575139662797,0.115585466214399,3.22942584792069,0.411152935578223,123.5500271,44.33692613,26.1151297144012,0.886077123792614,"R",-2160225.6886,2687215.04729999,"Yes",NA,"Attaining","Attaining",6,8,0.77466588484141,4.95204059846906,0.0704321551728466,1.04795940153094,"Group 2",11,"Good","Attaining","OLD","OLD","OLD"
"4",17,"00036CSR","23821","23821 2000","Buck Creek (Deadwood)","MWCF",1.1,"Least disturbed",2000,0,"",9,1,2128.535,0.220152561703746,0.24897791066679,3.30535136944662,0.0174189960679312,123.6870096,44.19681741,25.4165300542777,1.47062890563334,"E",-2175122.7758,2675367.51129999,"Yes",NA,"Potential Concern","Potential Concern",9,14,1.0152349953652,9.35702430383774,-0.0152349953652018,-0.357024303837742,"Group 4",20,"Fair","Potential Concern","OLD","NEW","NEW"
"29",103,"03038CSR","23821","23821 2003","Buck Creek (Deadwood)","MWCF",1.01,"Least disturbed",2003,0,"",8,0.954242509439325,2128.535,0.220152561703746,0.24897791066679,3.30535136944662,0.0174189960679312,123.6870096,44.19681741,25.4165300542777,1.47062890563334,"E",-2175122.7758,2675367.51129999,"Yes","Attaining","Potential Concern","Potential Concern",8,14,1.0152349953652,9.35702430383774,-0.0609924859258769,-1.35702430383774,"Group 4",20,"Fair","Potential Concern","OLD","NEW","NEW"
"41",170,"06005DFW","23821","23821 2006","Buck Creek (Deadwood)","MWCF",1.25,"Enriched",2006,0,"",8,0.954242509439325,2128.535,0.220152561703746,0.24897791066679,3.30535136944662,0.0174189960679312,123.6870096,44.19681741,25.4165300542777,1.47062890563334,"E",-2175122.7758,2675367.51129999,"Yes","Potential Concern","Potential Concern","Potential Concern",8,14,1.0152349953652,9.35702430383774,-0.0609924859258769,-1.35702430383774,"Group 4",20,"Fair","Potential Concern","OLD","OLD","OLD"
"222",668,"09162DFW","23821","23821 2009","Buck Creek (Deadwood)","MWCF",1.2,"Least disturbed",2009,0,"Yes",6,0.845098040014257,2128.535,0.220152561703746,0.24897791066679,3.30535136944662,0.0174189960679312,123.6870096,44.19681741,25.4165300542777,1.47062890563334,"E",-2175122.7758,2675367.51129999,"Yes","Attaining","Potential Concern","Potential Concern",6,14,1.0152349953652,9.35702430383774,-0.170136955350945,-3.35702430383774,"Group 4",20,"Fair","Potential Concern","OLD","NEW","NEW"
"8",24,"00052CSR","23820","23820 2000","Crab Creek at RM 4.8 (Five Rivers, Alsea)","MWCF",1.04,"Least disturbed",2000,0,"",9,1,2152.455,1.44460573568862,0.134833230325465,3.31534047662729,0.172567090804738,123.8504347,44.26108329,18.3847763108502,1.42889927219073,"E",-2185548.3675,2685987.57009999,"Yes",NA,"Attaining","Attaining",9,14,1.0152349953652,9.35702430383774,-0.0152349953652018,-0.357024303837742,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD"
"189",572,"09037DFW","23820","23820 2009","Crab Creek at RM 4.8 (Five Rivers, Alsea)","MWCF",1.09,"Least disturbed",2009,0,"Yes",11,1.07918124604762,2152.455,1.44460573568862,0.134833230325465,3.31534047662729,0.172567090804738,123.8504347,44.26108329,18.3847763108502,1.42889927219073,"E",-2185548.3675,2685987.57009999,"Yes","Attaining","Attaining","Attaining",11,14,1.0152349953652,9.35702430383774,0.0639462506824231,1.64297569616226,"Group 4",20,"Good","Attaining","OLD","NEW","NEW"
"264",713,"99006CSR","21845","21845 1999","North Creek at RM 0.54 (Siletz)","MWCF",1.03,"Least disturbed",1999,0,"",2,0.477121254719662,2783.59498,1.32404239494984,0.18716303053755,3.42764837118693,0.231391734127597,123.9088628,44.90990633,20.4939015319192,0.835481873978228,"R",-2169081.8016,2756505.6223,"Yes",NA,"Attaining","Attaining",2,8,0.77466588484141,4.95204059846906,-0.297544630121748,-2.95204059846906,"Group 2",11,"Good","Attaining","OLD","NEW","NEW"
"270",732,"99060CSR","21845","21845 1999","North Creek at RM 0.54 (Siletz)","MWCF",0.94,"Least disturbed",1999,0,"",2,0.477121254719662,2783.59498,1.32404239494984,0.18716303053755,3.42764837118693,0.231391734127597,123.9088628,44.90990633,20.4939015319192,0.835481873978228,"R",-2169081.8016,2756505.6223,"Yes",NA,"Attaining","Attaining",2,8,0.77466588484141,4.95204059846906,-0.297544630121748,-2.95204059846906,"Group 2",11,"Good","Attaining","OLD","OLD","OLD"
"91",316,"07014OPR","21842","21842 2007","Flynn Creek at RM 1.71 (Alsea)","MWCF",0.98,"Least disturbed",2007,1,"Yes",10,1.04139268515823,2151.987,1.08311043111515,0.142618371888057,3.34360550810417,0.0884756911660202,123.853562,44.53918973,23.7486841740758,1.42889927219073,"E",-2176833.705,2715726.39009999,"Yes","Attaining","Attaining","Impaired",10,14,1.0152349953652,9.35702430383774,0.0261576897930234,0.642975696162258,"Group 4",20,"Good","Attaining","OLD","NEW","NEW"
"92",318,"07015OPR","21842","21842 2007","Flynn Creek at RM 1.71 (Alsea)","MWCF",1.15,"Least disturbed",2007,1,"Yes",11,1.07918124604762,2151.987,1.08311043111515,0.142618371888057,3.34360550810417,0.0884756911660202,123.853562,44.53918973,23.7486841740758,1.42889927219073,"E",-2176833.705,2715726.39009999,"Yes","Attaining","Attaining","Impaired",11,14,1.0152349953652,9.35702430383774,0.0639462506824231,1.64297569616226,"Group 4",20,"Good","Attaining","OLD","NEW","NEW"
"139",438,"08002BMP","21842","21842 2008","Flynn Creek at RM 1.71 (Alsea)","MWCF",0.91,"Moderately disturbed",2008,1,"Yes",16,1.23044892137827,2151.987,1.08311043111515,0.142618371888057,3.34360550810417,0.0884756911660202,123.853562,44.53918973,23.7486841740758,1.42889927219073,"E",-2176833.705,2715726.39009999,"Yes","Attaining","Attaining","Impaired",16,14,1.0152349953652,9.35702430383774,0.215213926013072,6.64297569616226,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW"
"260",706,"12037MCB","21842","21842 2012","Flynn Creek at RM 1.71 (Alsea)","MWCF",1.04,"Least disturbed",2012,0,"Yes",16,1.23044892137827,2151.987,1.08311043111515,0.142618371888057,3.34360550810417,0.0884756911660202,123.853562,44.53918973,23.7486841740758,1.42889927219073,"E",-2176833.705,2715726.39009999,"Yes","Attaining","Attaining","Impaired",16,14,1.0152349953652,9.35702430383774,0.215213926013072,6.64297569616226,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW"
"269",727,"99050CSR","21842","21842 1999","Flynn Creek at RM 1.71 (Alsea)","MWCF",0.85,"Most disturbed",1999,1,"",23,1.38021124171161,2151.987,1.08311043111515,0.142618371888057,3.34360550810417,0.0884756911660202,123.853562,44.53918973,23.7486841740758,1.42889927219073,"E",-2176833.705,2715726.39009999,"Yes",NA,"Attaining","Impaired",23,14,1.0152349953652,9.35702430383774,0.364976246346404,13.6429756961623,"Group 4",20,"Poor","Attaining","OLD","OLD","OLD"
"25",91,"03008CSR","21792","21792 2003","Montgomery Cr","MWCF",0.57,"Most disturbed",2003,0,"",32,1.51851393987789,2042.018,0.746862960501525,0.174269905606218,3.27021285489624,0.0565938339102534,123.9300588,44.58060593,9.05538513813742,1.28403977458335,"E",-2181300,2721929.99989999,"Yes","Impaired","Impaired","Impaired",32,14,1.0152349953652,9.35702430383774,0.503278944512686,22.6429756961623,"Group 4",20,"Poor","Impaired - Sediment Stressor","OLD","NEW","NEW"
"32",109,"03069CSR","21792","21792 2003","Montgomery Cr","MWCF",0.96,"Least disturbed",2003,0,"",35,1.55630250076729,2042.018,0.746862960501525,0.174269905606218,3.27021285489624,0.0565938339102534,123.9300588,44.58060593,9.05538513813742,1.28403977458335,"E",-2181300,2721929.99989999,"Yes","Impaired","Impaired","Impaired",35,14,1.0152349953652,9.35702430383774,0.541067505402085,25.6429756961623,"Group 4",20,"Poor","Impaired - Sediment Stressor","OLD","OLD","OLD"
"268",726,"99049CSR","21792","21792 1999","Montgomery Cr","MWCF",0.72,"Most disturbed",1999,0,"",36,1.56820172406699,2042.018,0.746862960501525,0.174269905606218,3.27021285489624,0.0565938339102534,123.9300588,44.58060593,9.05538513813742,1.28403977458335,"E",-2181300,2721929.99989999,"Yes",NA,"Impaired","Impaired",36,14,1.0152349953652,9.35702430383774,0.552966728701793,26.6429756961623,"Group 4",20,"Poor","Impaired - Sediment Stressor","OLD","NEW","NEW"
"2",13,"00028CSR","21791","21791 2000","Big Cr (Rock Cr Wilderness)","MWCF",1.09,"Least disturbed",2000,1,"",9,1,2300.54983,1.69311807045694,0.073280283842245,3.28712962071911,0.100210702919769,124.1060567,44.17026689,5.09901951359278,0.500179608697487,"R",-2207938.8978,2682181.16209999,"Yes",NA,"Potential Concern","Potential Concern",9,14,1.0152349953652,9.35702430383774,-0.0152349953652018,-0.357024303837742,"Group 4",20,"Fair","Potential Concern","OLD","NEW","NEW"
"12",40,"01024CSR","21791","21791 2001","Big Cr (Rock Cr Wilderness)","MWCF",1.03,"Least disturbed",2001,1,"",12,1.11394335230684,2300.54983,1.69311807045694,0.073280283842245,3.28712962071911,0.100210702919769,124.1060567,44.17026689,5.09901951359278,0.500179608697487,"R",-2207938.8978,2682181.16209999,"Yes",NA,"Potential Concern","Potential Concern",12,14,1.0152349953652,9.35702430383774,0.0987083569416349,2.64297569616226,"Group 4",20,"Good","Potential Concern","OLD","NEW","NEW"
"19",73,"02085CSR","21791","21791 2002","Big Cr (Rock Cr Wilderness)","MWCF",0.98,"Least disturbed",2002,1,"",8,0.954242509439325,2300.54983,1.69311807045694,0.073280283842245,3.28712962071911,0.100210702919769,124.1060567,44.17026689,5.09901951359278,0.500179608697487,"R",-2207938.8978,2682181.16209999,"Yes","Attaining","Potential Concern","Potential Concern",8,14,1.0152349953652,9.35702430383774,-0.0609924859258769,-1.35702430383774,"Group 4",20,"Fair","Potential Concern","OLD","NEW","NEW"
"35",121,"03110CSR","21791","21791 2003","Big Cr (Rock Cr Wilderness)","MWCF",0.84,"Most disturbed",2003,1,"",8,0.954242509439325,2300.54983,1.69311807045694,0.073280283842245,3.28712962071911,0.100210702919769,124.1060567,44.17026689,5.09901951359278,0.500179608697487,"R",-2207938.8978,2682181.16209999,"Yes","Impaired","Potential Concern","Potential Concern",8,14,1.0152349953652,9.35702430383774,-0.0609924859258769,-1.35702430383774,"Group 4",20,"Fair","Potential Concern","OLD","NEW","NEW"
"37",165,"05016CSR","21791","21791 2005","Big Cr (Rock Cr Wilderness)","MWCF",0.84,"Most disturbed",2005,1,"",8,0.954242509439325,2300.54983,1.69311807045694,0.073280283842245,3.28712962071911,0.100210702919769,124.1060567,44.17026689,5.09901951359278,0.500179608697487,"R",-2207938.8978,2682181.16209999,"Yes","Impaired","Potential Concern","Potential Concern",8,14,1.0152349953652,9.35702430383774,-0.0609924859258769,-1.35702430383774,"Group 4",20,"Fair","Potential Concern","OLD","NEW","NEW"
"71",200,"06038DFWa","21791","21791 2006","Big Cr (Rock Cr Wilderness)","MWCF",0.9,"Moderately disturbed",2006,1,"",7,0.903089986991944,2300.54983,1.69311807045694,0.073280283842245,3.28712962071911,0.100210702919769,124.1060567,44.17026689,5.09901951359278,0.500179608697487,"R",-2207938.8978,2682181.16209999,"Yes","Attaining","Potential Concern","Potential Concern",7,14,1.0152349953652,9.35702430383774,-0.112145008373258,-2.35702430383774,"Group 4",20,"Fair","Potential Concern","OLD","NEW","NEW"
"87",304,"07007DFW","21791","21791 2007","Big Cr (Rock Cr Wilderness)","MWCF",0.95,"Least disturbed",2007,1,"",8,0.954242509439325,2300.54983,1.69311807045694,0.073280283842245,3.28712962071911,0.100210702919769,124.1060567,44.17026689,5.09901951359278,0.500179608697487,"R",-2207938.8978,2682181.16209999,"Yes","Attaining","Potential Concern","Potential Concern",8,14,1.0152349953652,9.35702430383774,-0.0609924859258769,-1.35702430383774,"Group 4",20,"Fair","Potential Concern","OLD","OLD","OLD"
"89",314,"07013OPR","21791","21791 2007","Big Cr (Rock Cr Wilderness)","MWCF",0.96,"Least disturbed",2007,1,"Yes",6,0.845098040014257,2300.54983,1.69311807045694,0.073280283842245,3.28712962071911,0.100210702919769,124.1060567,44.17026689,5.09901951359278,0.500179608697487,"R",-2207938.8978,2682181.16209999,"Yes","Attaining","Potential Concern","Potential Concern",6,14,1.0152349953652,9.35702430383774,-0.170136955350945,-3.35702430383774,"Group 4",20,"Fair","Potential Concern","OLD","NEW","NEW"
"143",442,"08004DFW","21791","21791 2008","Big Cr (Rock Cr Wilderness)","MWCF",0.67,"Most disturbed",2008,1,"Yes",6,0.845098040014257,2300.54983,1.69311807045694,0.073280283842245,3.28712962071911,0.100210702919769,124.1060567,44.17026689,5.09901951359278,0.500179608697487,"R",-2207938.8978,2682181.16209999,"Yes","Impaired","Potential Concern","Potential Concern",6,14,1.0152349953652,9.35702430383774,-0.170136955350945,-3.35702430383774,"Group 4",20,"Fair","Potential Concern","OLD","NEW","NEW"
